1101,105,1.45,0.00
1101,104,1.33,0.00
1101,103,2.49,0.00
1101,102,2.30,0.00
1101,101,1.90,0.00
1101,100,1.90,0.00
1101,99,2.00,0.00
1101,98,1.80,0.00
1101,97,1.32,0.00
1101,96,1.90,0.10
1102,106,1.20,0.00
1102,105,0.90,0.00
1102,104,1.10,0.00
1102,103,2.20,0.00
1102,102,1.80,0.20
1102,101,1.70,0.20
1102,100,2.30,0.30
1102,99,1.90,0.20
1102,98,1.80,0.30
1102,97,1.80,0.30
1103,106,0.50,0.00
1103,105,0.20,0.00
1103,104,0.10,0.00
1103,103,0.30,0.00
1103,102,1.00,0.00
1103,101,0.00,0.00
1103,100,0.20,0.30
1103,99,0.30,0.30
1103,98,0.20,0.20
1103,97,0.00,0.00
1104,106,1.10,0.00
1104,105,1.20,0.30
1104,104,1.00,0.10
1104,103,1.00,0.20
1104,102,0.90,0.20
1104,101,0.75,0.00
1104,100,0.60,0.00
1104,99,1.00,0.00
1104,98,0.50,0.00
1104,97,0.00,0.00
1108,106,0.00,0.00
1108,105,0.60,0.00
1108,104,0.85,0.00
1108,103,0.60,0.00
1108,102,0.45,0.00
1108,101,0.00,0.00
1108,100,0.00,0.00
1108,99,0.00,0.00
1108,98,0.17,0.00
1108,97,0.00,0.00
1109,106,0.10,0.00
1109,105,0.10,0.00
1109,104,0.20,0.00
1109,103,0.20,0.00
1109,102,1.20,0.00
1109,101,0.38,0.00
1109,100,0.35,0.00
1109,99,0.28,0.00
1109,98,0.35,0.00
1109,97,0.20,0.00
1110,106,0.10,0.00
1110,105,0.10,0.00
1110,104,0.20,0.00
1110,103,0.20,0.00
1110,102,0.20,0.00
1110,101,0.10,0.00
1110,100,0.10,0.00
1110,99,0.10,0.00
1110,98,0.20,0.00
1110,97,0.00,0.00
1201,106,0.00,0.00
1201,105,0.00,0.00
1201,104,0.00,0.00
1201,103,0.00,0.00
1201,102,0.60,0.00
1201,101,0.60,0.00
1201,100,0.60,0.00
1201,99,0.60,0.00
1201,98,0.60,0.00
1201,97,0.00,0.00
1203,106,1.30,0.00
1203,105,1.00,0.00
1203,104,1.00,0.00
1203,103,1.00,0.00
1203,102,1.00,0.00
1203,101,0.30,0.00
1203,100,0.50,0.00
1203,99,0.50,0.00
1203,98,0.58,0.92
1203,97,0.50,0.50
1210,105,1.50,0.00
1210,104,0.70,0.00
1210,103,1.00,0.00
1210,102,1.00,3.00
1210,101,1.20,0.00
1210,100,1.19,0.50
